Time_s	x-10.0	x-9.0	x-8.0	x-7.0	x-6.0	x-5.0	x-4.0	x-3.0	x-2.0	x-1.0	x0.0	x1.0	x2.0	x3.0	x4.0	x5.0	x6.0	x7.0	x8.0	x9.0	x10.0
9.3325	1.48586e-10	1.36757e-09	9.9643e-09	5.74745e-08	3.92655e-07	2.84659e-06	1.82117e-05	9.71026e-05	0.000322307	0.000574228	0.000686367	0.000639377	0.000393392	0.000107105	1.82499e-05	2.84659e-06	3.92655e-07	5.74745e-08	9.9643e-09	1.36757e-09	1.48586e-10
9.3330	1.48751e-10	1.36908e-09	9.97533e-09	5.75381e-08	3.93092e-07	2.84982e-06	1.8234e-05	9.73798e-05	0.000324303	0.000578101	0.00069023	0.000641929	0.000393425	0.000106795	1.8267e-05	2.84982e-06	3.93092e-07	5.75381e-08	9.97533e-09	1.36908e-09	1.48751e-10
9.3335	1.48914e-10	1.37058e-09	9.98625e-09	5.76011e-08	3.93525e-07	2.85301e-06	1.8256e-05	9.76472e-05	0.000326255	0.000581913	0.000694035	0.000644446	0.000393468	0.000106509	1.82844e-05	2.85301e-06	3.93525e-07	5.76011e-08	9.98625e-09	1.37058e-09	1.48914e-10
9.3340	1.49075e-10	1.37206e-09	9.99704e-09	5.76633e-08	3.93953e-07	2.85616e-06	1.82777e-05	9.79053e-05	0.000328164	0.000585664	0.000697783	0.000646928	0.000393522	0.000106247	1.83022e-05	2.85616e-06	3.93953e-07	5.76633e-08	9.99704e-09	1.37206e-09	1.49075e-10
9.3345	1.49234e-10	1.37352e-09	1.00077e-08	5.77248e-08	3.94376e-07	2.85929e-06	1.82991e-05	9.81546e-05	0.000330033	0.000589356	0.000701476	0.000649376	0.000393586	0.000106007	1.83202e-05	2.85929e-06	3.94376e-07	5.77248e-08	1.00077e-08	1.37352e-09	1.49234e-10
9.3350	1.49391e-10	1.37497e-09	1.00182e-08	5.77857e-08	3.94794e-07	2.86237e-06	1.83201e-05	9.83955e-05	0.000331861	0.000592989	0.000705114	0.000651791	0.00039366	0.000105787	1.83384e-05	2.86238e-06	3.94794e-07	5.77857e-08	1.00182e-08	1.37497e-09	1.49391e-10
9.3355	1.49546e-10	1.3764e-09	1.00287e-08	5.78457e-08	3.95207e-07	2.86543e-06	1.8341e-05	9.86285e-05	0.000333651	0.000596564	0.000708698	0.000654173	0.000393743	0.000105586	1.83567e-05	2.86543e-06	3.95207e-07	5.78457e-08	1.00287e-08	1.3764e-09	1.49546e-10
9.3360	1.497e-10	1.37781e-09	1.0039e-08	5.79051e-08	3.95615e-07	2.86844e-06	1.83615e-05	9.8854e-05	0.000335402	0.000600083	0.000712229	0.000656523	0.000393834	0.000105403	1.8375e-05	2.86844e-06	3.95615e-07	5.79051e-08	1.0039e-08	1.37781e-09	1.497e-10
9.3365	1.49851e-10	1.37921e-09	1.00491e-08	5.79637e-08	3.96018e-07	2.87142e-06	1.83818e-05	9.90723e-05	0.000337115	0.000603546	0.000715708	0.000658841	0.000393935	0.000105237	1.83934e-05	2.87142e-06	3.96018e-07	5.79637e-08	1.00491e-08	1.37921e-09	1.49851e-10
9.3370	1.50001e-10	1.38058e-09	1.00591e-08	5.80215e-08	3.96416e-07	2.87437e-06	1.84018e-05	9.92837e-05	0.000338793	0.000606954	0.000719135	0.000661127	0.000394043	0.000105086	1.84118e-05	2.87437e-06	3.96416e-07	5.80215e-08	1.00591e-08	1.38058e-09	1.50001e-10
9.3375	1.50148e-10	1.38194e-09	1.0069e-08	5.80786e-08	3.96809e-07	2.87728e-06	1.84215e-05	9.94886e-05	0.000340434	0.000610308	0.000722512	0.000663382	0.000394159	0.00010495	1.84302e-05	2.87728e-06	3.96809e-07	5.80786e-08	1.0069e-08	1.38194e-09	1.50148e-10
9.3380	1.50294e-10	1.38328e-09	1.00788e-08	5.81349e-08	3.97196e-07	2.88015e-06	1.8441e-05	9.96872e-05	0.000342041	0.000613609	0.000725838	0.000665606	0.000394283	0.000104828	1.84485e-05	2.88015e-06	3.97196e-07	5.81349e-08	1.00788e-08	1.38328e-09	1.50294e-10
9.3385	1.50438e-10	1.3846e-09	1.00884e-08	5.81905e-08	3.97579e-07	2.88298e-06	1.84602e-05	9.988e-05	0.000343614	0.000616859	0.000729116	0.0006678	0.000394413	0.000104719	1.84667e-05	2.88298e-06	3.97579e-07	5.81905e-08	1.00884e-08	1.3846e-09	1.50438e-10
9.3390	1.50579e-10	1.38591e-09	1.00979e-08	5.82454e-08	3.97956e-07	2.88578e-06	1.84792e-05	0.000100067	0.000345154	0.000620056	0.000732345	0.000669965	0.000394551	0.000104622	1.84847e-05	2.88578e-06	3.97956e-07	5.82454e-08	1.00979e-08	1.38591e-09	1.50579e-10
9.3395	1.50719e-10	1.38719e-09	1.01073e-08	5.82994e-08	3.98328e-07	2.88854e-06	1.84979e-05	0.000100249	0.000346662	0.000623204	0.000735527	0.000672099	0.000394694	0.000104537	1.85027e-05	2.88854e-06	3.98328e-07	5.82994e-08	1.01073e-08	1.38719e-09	1.50719e-10
9.3400	1.50857e-10	1.38846e-09	1.01166e-08	5.83527e-08	3.98695e-07	2.89126e-06	1.85164e-05	0.000100425	0.000348138	0.000626302	0.000738661	0.000674205	0.000394844	0.000104461	1.85205e-05	2.89126e-06	3.98695e-07	5.83527e-08	1.01166e-08	1.38846e-09	1.50857e-10
9.3405	1.50993e-10	1.38971e-09	1.01257e-08	5.84053e-08	3.99057e-07	2.89394e-06	1.85346e-05	0.000100597	0.000349583	0.000629351	0.000741749	0.000676282	0.000394999	0.000104396	1.85381e-05	2.89394e-06	3.99057e-07	5.84053e-08	1.01257e-08	1.38971e-09	1.50993e-10
9.3410	1.51127e-10	1.39095e-09	1.01347e-08	5.84571e-08	3.99414e-07	2.89659e-06	1.85525e-05	0.000100764	0.000350998	0.000632352	0.000744792	0.000678331	0.00039516	0.00010434	1.85556e-05	2.89659e-06	3.99414e-07	5.84571e-08	1.01347e-08	1.39095e-09	1.51127e-10
9.3415	1.51259e-10	1.39216e-09	1.01435e-08	5.85081e-08	3.99765e-07	2.8992e-06	1.85703e-05	0.000100926	0.000352383	0.000635306	0.00074779	0.000680352	0.000395326	0.000104292	1.85729e-05	2.8992e-06	3.99765e-07	5.85081e-08	1.01435e-08	1.39216e-09	1.51259e-10
9.3420	1.51389e-10	1.39336e-09	1.01522e-08	5.85584e-08	4.00111e-07	2.90177e-06	1.85877e-05	0.000101084	0.000353739	0.000638214	0.000750744	0.000682346	0.000395497	0.000104252	1.859e-05	2.90177e-06	4.00111e-07	5.85584e-08	1.01522e-08	1.39336e-09	1.51389e-10
9.3425	1.51517e-10	1.39454e-09	1.01608e-08	5.86079e-08	4.00453e-07	2.9043e-06	1.86049e-05	0.000101238	0.000355068	0.000641075	0.000753654	0.000684312	0.000395672	0.00010422	1.86069e-05	2.9043e-06	4.00453e-07	5.86079e-08	1.01608e-08	1.39454e-09	1.51517e-10
9.3430	1.51643e-10	1.3957e-09	1.01693e-08	5.86567e-08	4.00788e-07	2.9068e-06	1.86219e-05	0.000101387	0.000356369	0.000643892	0.000756521	0.000686251	0.000395852	0.000104195	1.86236e-05	2.9068e-06	4.00788e-07	5.86567e-08	1.01693e-08	1.3957e-09	1.51643e-10
9.3435	1.51767e-10	1.39684e-09	1.01776e-08	5.87047e-08	4.01119e-07	2.90926e-06	1.86387e-05	0.000101533	0.000357643	0.000646664	0.000759345	0.000688164	0.000396036	0.000104176	1.86401e-05	2.90926e-06	4.01119e-07	5.87047e-08	1.01776e-08	1.39684e-09	1.51767e-10
9.3440	1.51889e-10	1.39796e-09	1.01858e-08	5.8752e-08	4.01445e-07	2.91168e-06	1.86552e-05	0.000101676	0.00035889	0.000649393	0.000762128	0.000690051	0.000396223	0.000104163	1.86564e-05	2.91168e-06	4.01445e-07	5.8752e-08	1.01858e-08	1.39796e-09	1.51889e-10
9.3445	1.5201e-10	1.39907e-09	1.01939e-08	5.87986e-08	4.01766e-07	2.91406e-06	1.86714e-05	0.000101814	0.000360112	0.000652079	0.00076487	0.000691912	0.000396415	0.000104156	1.86725e-05	2.91406e-06	4.01766e-07	5.87986e-08	1.01939e-08	1.39907e-09	1.5201e-10
9.3450	1.52128e-10	1.40016e-09	1.02018e-08	5.88444e-08	4.02082e-07	2.91641e-06	1.86874e-05	0.000101949	0.000361309	0.000654723	0.000767572	0.000693747	0.000396609	0.000104153	1.86884e-05	2.91641e-06	4.02082e-07	5.88444e-08	1.02018e-08	1.40016e-09	1.52128e-10
9.3455	1.52245e-10	1.40123e-09	1.02096e-08	5.88895e-08	4.02392e-07	2.91872e-06	1.87032e-05	0.000102081	0.000362482	0.000657325	0.000770233	0.000695557	0.000396807	0.000104156	1.8704e-05	2.91872e-06	4.02392e-07	5.88895e-08	1.02096e-08	1.40123e-09	1.52245e-10
9.3460	1.52359e-10	1.40229e-09	1.02173e-08	5.89338e-08	4.02698e-07	2.921e-06	1.87187e-05	0.00010221	0.00036363	0.000659886	0.000772855	0.000697342	0.000397007	0.000104163	1.87194e-05	2.921e-06	4.02698e-07	5.89338e-08	1.02173e-08	1.40229e-09	1.52359e-10
9.3465	1.52472e-10	1.40333e-09	1.02249e-08	5.89775e-08	4.02999e-07	2.92324e-06	1.8734e-05	0.000102336	0.000364754	0.000662407	0.000775438	0.000699103	0.00039721	0.000104174	1.87346e-05	2.92324e-06	4.02999e-07	5.89775e-08	1.02249e-08	1.40333e-09	1.52472e-10
9.3470	1.52583e-10	1.40435e-09	1.02323e-08	5.90204e-08	4.03294e-07	2.92544e-06	1.87491e-05	0.000102459	0.000365856	0.000664888	0.000777983	0.00070084	0.000397416	0.000104189	1.87496e-05	2.92544e-06	4.03294e-07	5.90204e-08	1.02323e-08	1.40435e-09	1.52583e-10
9.3475	1.52692e-10	1.40535e-09	1.02396e-08	5.90626e-08	4.03585e-07	2.92761e-06	1.87639e-05	0.000102578	0.000366935	0.00066733	0.000780491	0.000702552	0.000397623	0.000104207	1.87644e-05	2.92761e-06	4.03585e-07	5.90626e-08	1.02396e-08	1.40535e-09	1.52692e-10
9.3480	1.52799e-10	1.40634e-09	1.02468e-08	5.91041e-08	4.03871e-07	2.92974e-06	1.87785e-05	0.000102696	0.000367993	0.000669733	0.000782961	0.000704241	0.000397833	0.000104229	1.87789e-05	2.92974e-06	4.03871e-07	5.91041e-08	1.02468e-08	1.40634e-09	1.52799e-10
9.3485	1.52905e-10	1.40731e-09	1.02539e-08	5.91449e-08	4.04153e-07	2.93184e-06	1.87929e-05	0.00010281	0.000369028	0.000672099	0.000785394	0.000705907	0.000398045	0.000104253	1.87932e-05	2.93184e-06	4.04153e-07	5.91449e-08	1.02539e-08	1.40731e-09	1.52905e-10
9.3490	1.53009e-10	1.40827e-09	1.02609e-08	5.9185e-08	4.04429e-07	2.9339e-06	1.8807e-05	0.000102922	0.000370043	0.000674428	0.000787792	0.000707549	0.000398258	0.00010428	1.88073e-05	2.9339e-06	4.04429e-07	5.9185e-08	1.02609e-08	1.40827e-09	1.53009e-10
9.3495	1.5311e-10	1.4092e-09	1.02677e-08	5.92244e-08	4.04701e-07	2.93592e-06	1.88209e-05	0.000103031	0.000371037	0.000676719	0.000790154	0.000709169	0.000398473	0.00010431	1.88211e-05	2.93592e-06	4.04701e-07	5.92244e-08	1.02677e-08	1.4092e-09	1.5311e-10
9.3500	1.53211e-10	1.41013e-09	1.02744e-08	5.92632e-08	4.04968e-07	2.93792e-06	1.88346e-05	0.000103138	0.000372011	0.000678975	0.00079248	0.000710766	0.000398689	0.000104342	1.88348e-05	2.93792e-06	4.04968e-07	5.92632e-08	1.02744e-08	1.41013e-09	1.53211e-10
9.3505	1.53309e-10	1.41103e-09	1.0281e-08	5.93012e-08	4.05231e-07	2.93987e-06	1.8848e-05	0.000103243	0.000372965	0.000681195	0.000794772	0.000712341	0.000398907	0.000104376	1.88482e-05	2.93987e-06	4.05231e-07	5.93012e-08	1.0281e-08	1.41103e-09	1.53309e-10
9.3510	1.53406e-10	1.41192e-09	1.02875e-08	5.93386e-08	4.05489e-07	2.9418e-06	1.88612e-05	0.000103345	0.000373899	0.00068338	0.00079703	0.000713894	0.000399125	0.000104411	1.88614e-05	2.9418e-06	4.05489e-07	5.93386e-08	1.02875e-08	1.41192e-09	1.53406e-10
9.3515	1.53501e-10	1.4128e-09	1.02939e-08	5.93753e-08	4.05742e-07	2.94369e-06	1.88742e-05	0.000103445	0.000374815	0.00068553	0.000799254	0.000715425	0.000399344	0.000104449	1.88744e-05	2.94369e-06	4.05742e-07	5.93753e-08	1.02939e-08	1.4128e-09	1.53501e-10
9.3520	1.53594e-10	1.41365e-09	1.03001e-08	5.94114e-08	4.05991e-07	2.94555e-06	1.8887e-05	0.000103543	0.000375712	0.000687647	0.000801445	0.000716935	0.000399564	0.000104488	1.88871e-05	2.94555e-06	4.05991e-07	5.94114e-08	1.03001e-08	1.41365e-09	1.53594e-10
9.3525	1.53685e-10	1.4145e-09	1.03062e-08	5.94468e-08	4.06235e-07	2.94737e-06	1.88996e-05	0.000103639	0.000376591	0.00068973	0.000803603	0.000718424	0.000399785	0.000104528	1.88997e-05	2.94737e-06	4.06235e-07	5.94468e-08	1.03062e-08	1.4145e-09	1.53685e-10
9.3530	1.53775e-10	1.41532e-09	1.03123e-08	5.94816e-08	4.06475e-07	2.94916e-06	1.89119e-05	0.000103732	0.000377453	0.00069178	0.000805729	0.000719891	0.000400006	0.00010457	1.8912e-05	2.94916e-06	4.06475e-07	5.94816e-08	1.03123e-08	1.41532e-09	1.53775e-10
9.3535	1.53864e-10	1.41614e-09	1.03182e-08	5.95157e-08	4.0671e-07	2.95092e-06	1.89241e-05	0.000103824	0.000378297	0.000693797	0.000807823	0.000721338	0.000400227	0.000104612	1.89241e-05	2.95092e-06	4.0671e-07	5.95157e-08	1.03182e-08	1.41614e-09	1.53864e-10
9.3540	1.5395e-10	1.41693e-09	1.0324e-08	5.95492e-08	4.06941e-07	2.95265e-06	1.8936e-05	0.000103914	0.000379124	0.000695783	0.000809886	0.000722765	0.000400449	0.000104656	1.8936e-05	2.95265e-06	4.06941e-07	5.95492e-08	1.0324e-08	1.41693e-09	1.5395e-10
9.3545	1.54035e-10	1.41771e-09	1.03297e-08	5.95821e-08	4.07168e-07	2.95435e-06	1.89477e-05	0.000104002	0.000379934	0.000697737	0.000811918	0.000724171	0.00040067	0.0001047	1.89477e-05	2.95435e-06	4.07168e-07	5.95821e-08	1.03297e-08	1.41771e-09	1.54035e-10
9.3550	1.54119e-10	1.41848e-09	1.03353e-08	5.96143e-08	4.07391e-07	2.95601e-06	1.89592e-05	0.000104088	0.000380728	0.00069966	0.000813919	0.000725558	0.000400891	0.000104745	1.89592e-05	2.95601e-06	4.07391e-07	5.96143e-08	1.03353e-08	1.41848e-09	1.54119e-10
9.3555	1.542e-10	1.41924e-09	1.03408e-08	5.9646e-08	4.07609e-07	2.95764e-06	1.89705e-05	0.000104172	0.000381506	0.000701552	0.00081589	0.000726925	0.000401113	0.000104791	1.89705e-05	2.95764e-06	4.07609e-07	5.9646e-08	1.03408e-08	1.41924e-09	1.542e-10
9.3560	1.54281e-10	1.41997e-09	1.03462e-08	5.9677e-08	4.07824e-07	2.95925e-06	1.89816e-05	0.000104255	0.000382268	0.000703414	0.000817831	0.000728272	0.000401333	0.000104837	1.89816e-05	2.95925e-06	4.07824e-07	5.9677e-08	1.03462e-08	1.41997e-09	1.54281e-10
9.3565	1.54359e-10	1.4207e-09	1.03514e-08	5.97075e-08	4.08034e-07	2.96082e-06	1.89925e-05	0.000104335	0.000383015	0.000705247	0.000819743	0.000729601	0.000401554	0.000104883	1.89925e-05	2.96082e-06	4.08034e-07	5.97075e-08	1.03514e-08	1.4207e-09	1.54359e-10
9.3570	1.54436e-10	1.42141e-09	1.03566e-08	5.97373e-08	4.0824e-07	2.96236e-06	1.90031e-05	0.000104414	0.000383747	0.00070705	0.000821626	0.00073091	0.000401774	0.00010493	1.90032e-05	2.96236e-06	4.0824e-07	5.97373e-08	1.03566e-08	1.42141e-09	1.54436e-10
9.3575	1.54512e-10	1.4221e-09	1.03617e-08	5.97666e-08	4.08442e-07	2.96387e-06	1.90136e-05	0.000104492	0.000384464	0.000708825	0.000823481	0.0007322	0.000401993	0.000104978	1.90137e-05	2.96387e-06	4.08442e-07	5.97666e-08	1.03617e-08	1.4221e-09	1.54512e-10
9.3580	1.54586e-10	1.42279e-09	1.03667e-08	5.97952e-08	4.0864e-07	2.96536e-06	1.90239e-05	0.000104568	0.000385167	0.000710571	0.000825307	0.000733472	0.000402212	0.000105025	1.90239e-05	2.96536e-06	4.0864e-07	5.97952e-08	1.03667e-08	1.42279e-09	1.54586e-10
9.3585	1.54659e-10	1.42346e-09	1.03715e-08	5.98234e-08	4.08834e-07	2.96681e-06	1.9034e-05	0.000104642	0.000385855	0.000712289	0.000827106	0.000734726	0.00040243	0.000105072	1.9034e-05	2.96681e-06	4.08834e-07	5.98234e-08	1.03715e-08	1.42346e-09	1.54659e-10
9.3590	1.5473e-10	1.42411e-09	1.03763e-08	5.98509e-08	4.09024e-07	2.96824e-06	1.90439e-05	0.000104715	0.00038653	0.00071398	0.000828877	0.000735961	0.000402647	0.00010512	1.90439e-05	2.96824e-06	4.09024e-07	5.98509e-08	1.03763e-08	1.42411e-09	1.5473e-10
9.3595	1.548e-10	1.42475e-09	1.0381e-08	5.98779e-08	4.09211e-07	2.96963e-06	1.90536e-05	0.000104786	0.000387191	0.000715644	0.000830622	0.000737179	0.000402863	0.000105167	1.90536e-05	2.96963e-06	4.09211e-07	5.98779e-08	1.0381e-08	1.42475e-09	1.548e-10
9.3600	1.54868e-10	1.42538e-09	1.03856e-08	5.99043e-08	4.09393e-07	2.971e-06	1.90632e-05	0.000104856	0.000387839	0.000717281	0.00083234	0.000738379	0.000403079	0.000105215	1.90632e-05	2.971e-06	4.09393e-07	5.99043e-08	1.03856e-08	1.42538e-09	1.54868e-10
9.3605	1.54935e-10	1.426e-09	1.03901e-08	5.99302e-08	4.09572e-07	2.97234e-06	1.90725e-05	0.000104924	0.000388474	0.000718892	0.000834031	0.000739562	0.000403293	0.000105262	1.90725e-05	2.97234e-06	4.09572e-07	5.99302e-08	1.03901e-08	1.426e-09	1.54935e-10
9.3610	1.55001e-10	1.4266e-09	1.03944e-08	5.99556e-08	4.09747e-07	2.97366e-06	1.90817e-05	0.000104991	0.000389096	0.000720476	0.000835697	0.000740727	0.000403505	0.000105309	1.90817e-05	2.97366e-06	4.09747e-07	5.99556e-08	1.03944e-08	1.4266e-09	1.55001e-10
9.3615	1.55065e-10	1.42719e-09	1.03987e-08	5.99804e-08	4.09919e-07	2.97494e-06	1.90906e-05	0.000105057	0.000389706	0.000722036	0.000837337	0.000741875	0.000403717	0.000105356	1.90906e-05	2.97494e-06	4.09919e-07	5.99804e-08	1.03987e-08	1.42719e-09	1.55065e-10
9.3620	1.55128e-10	1.42777e-09	1.0403e-08	6.00047e-08	4.10086e-07	2.9762e-06	1.90994e-05	0.000105121	0.000390303	0.00072357	0.000838952	0.000743007	0.000403927	0.000105403	1.90994e-05	2.9762e-06	4.10086e-07	6.00047e-08	1.0403e-08	1.42777e-09	1.55128e-10
9.3625	1.55189e-10	1.42834e-09	1.04071e-08	6.00285e-08	4.10251e-07	2.97744e-06	1.9108e-05	0.000105184	0.000390888	0.000725079	0.000840542	0.000744122	0.000404136	0.000105449	1.9108e-05	2.97744e-06	4.10251e-07	6.00285e-08	1.04071e-08	1.42834e-09	1.55189e-10
9.3630	1.55249e-10	1.42889e-09	1.04111e-08	6.00517e-08	4.10411e-07	2.97864e-06	1.91165e-05	0.000105246	0.000391461	0.000726564	0.000842107	0.00074522	0.000404344	0.000105495	1.91165e-05	2.97864e-06	4.10411e-07	6.00517e-08	1.04111e-08	1.42889e-09	1.55249e-10
9.3635	1.55308e-10	1.42943e-09	1.04151e-08	6.00745e-08	4.10569e-07	2.97983e-06	1.91247e-05	0.000105306	0.000392023	0.000728025	0.000843649	0.000746302	0.00040455	0.000105541	1.91248e-05	2.97983e-06	4.10569e-07	6.00745e-08	1.04151e-08	1.42943e-09	1.55308e-10
9.3640	1.55366e-10	1.42996e-09	1.04189e-08	6.00967e-08	4.10723e-07	2.98098e-06	1.91328e-05	0.000105365	0.000392574	0.000729462	0.000845166	0.000747369	0.000404755	0.000105586	1.91328e-05	2.98098e-06	4.10723e-07	6.00967e-08	1.04189e-08	1.42996e-09	1.55366e-10
9.3645	1.55422e-10	1.43048e-09	1.04227e-08	6.01185e-08	4.10873e-07	2.98211e-06	1.91408e-05	0.000105423	0.000393113	0.000730875	0.00084666	0.000748419	0.000404958	0.000105631	1.91408e-05	2.98211e-06	4.10873e-07	6.01185e-08	1.04227e-08	1.43048e-09	1.55422e-10
9.3650	1.55477e-10	1.43098e-09	1.04264e-08	6.01398e-08	4.1102e-07	2.98322e-06	1.91485e-05	0.000105479	0.000393642	0.000732266	0.000848131	0.000749454	0.000405159	0.000105675	1.91485e-05	2.98322e-06	4.1102e-07	6.01398e-08	1.04264e-08	1.43098e-09	1.55477e-10
9.3655	1.55531e-10	1.43148e-09	1.043e-08	6.01605e-08	4.11164e-07	2.9843e-06	1.91561e-05	0.000105535	0.000394159	0.000733634	0.000849579	0.000750473	0.000405359	0.000105719	1.91561e-05	2.9843e-06	4.11164e-07	6.01605e-08	1.043e-08	1.43148e-09	1.55531e-10
9.3660	1.55583e-10	1.43196e-09	1.04335e-08	6.01809e-08	4.11304e-07	2.98536e-06	1.91636e-05	0.000105589	0.000394666	0.00073498	0.000851004	0.000751477	0.000405557	0.000105763	1.91636e-05	2.98536e-06	4.11304e-07	6.01809e-08	1.04335e-08	1.43196e-09	1.55583e-10
9.3665	1.55634e-10	1.43243e-09	1.04369e-08	6.02007e-08	4.11442e-07	2.98639e-06	1.91708e-05	0.000105642	0.000395163	0.000736304	0.000852407	0.000752466	0.000405753	0.000105806	1.91708e-05	2.98639e-06	4.11442e-07	6.02007e-08	1.04369e-08	1.43243e-09	1.55634e-10
9.3670	1.55685e-10	1.4329e-09	1.04403e-08	6.02201e-08	4.11576e-07	2.9874e-06	1.91779e-05	0.000105694	0.00039565	0.000737606	0.000853788	0.00075344	0.000405947	0.000105848	1.91779e-05	2.9874e-06	4.11576e-07	6.02201e-08	1.04403e-08	1.4329e-09	1.55685e-10
9.3675	1.55734e-10	1.43335e-09	1.04436e-08	6.0239e-08	4.11707e-07	2.98839e-06	1.91849e-05	0.000105745	0.000396127	0.000738886	0.000855148	0.000754399	0.00040614	0.00010589	1.91849e-05	2.98839e-06	4.11707e-07	6.0239e-08	1.04436e-08	1.43335e-09	1.55734e-10
9.3680	1.55781e-10	1.43379e-09	1.04468e-08	6.02575e-08	4.11835e-07	2.98935e-06	1.91917e-05	0.000105795	0.000396594	0.000740146	0.000856486	0.000755344	0.000406331	0.000105931	1.91917e-05	2.98935e-06	4.11835e-07	6.02575e-08	1.04468e-08	1.43379e-09	1.55781e-10
9.3685	1.55828e-10	1.43422e-09	1.04499e-08	6.02755e-08	4.11959e-07	2.99029e-06	1.91983e-05	0.000105843	0.000397052	0.000741385	0.000857803	0.000756274	0.00040652	0.000105972	1.91983e-05	2.99029e-06	4.11959e-07	6.02755e-08	1.04499e-08	1.43422e-09	1.55828e-10
9.3690	1.55873e-10	1.43463e-09	1.0453e-08	6.02931e-08	4.12081e-07	2.99121e-06	1.92048e-05	0.000105891	0.0003975	0.000742603	0.000859099	0.000757191	0.000406707	0.000106012	1.92048e-05	2.99121e-06	4.12081e-07	6.02931e-08	1.0453e-08	1.43463e-09	1.55873e-10
9.3695	1.55918e-10	1.43504e-09	1.04559e-08	6.03103e-08	4.122e-07	2.99211e-06	1.92112e-05	0.000105938	0.00039794	0.000743801	0.000860374	0.000758093	0.000406892	0.000106051	1.92112e-05	2.99211e-06	4.122e-07	6.03103e-08	1.04559e-08	1.43504e-09	1.55918e-10
9.3700	1.55961e-10	1.43544e-09	1.04588e-08	6.0327e-08	4.12316e-07	2.99298e-06	1.92174e-05	0.000105983	0.00039837	0.000744979	0.00086163	0.000758981	0.000407075	0.00010609	1.92174e-05	2.99298e-06	4.12316e-07	6.0327e-08	1.04588e-08	1.43544e-09	1.55961e-10
9.3705	1.56003e-10	1.43583e-09	1.04617e-08	6.03433e-08	4.12429e-07	2.99384e-06	1.92234e-05	0.000106028	0.000398791	0.000746138	0.000862865	0.000759856	0.000407256	0.000106129	1.92234e-05	2.99384e-06	4.12429e-07	6.03433e-08	1.04617e-08	1.43583e-09	1.56003e-10
9.3710	1.56044e-10	1.43621e-09	1.04644e-08	6.03592e-08	4.12539e-07	2.99467e-06	1.92293e-05	0.000106071	0.000399204	0.000747278	0.000864081	0.000760717	0.000407434	0.000106166	1.92293e-05	2.99467e-06	4.12539e-07	6.03592e-08	1.04644e-08	1.43621e-09	1.56044e-10
9.3715	1.56084e-10	1.43658e-09	1.04671e-08	6.03747e-08	4.12646e-07	2.99548e-06	1.92351e-05	0.000106114	0.000399608	0.000748398	0.000865277	0.000761565	0.000407611	0.000106203	1.92351e-05	2.99548e-06	4.12646e-07	6.03747e-08	1.04671e-08	1.43658e-09	1.56084e-10
9.3720	1.56123e-10	1.43693e-09	1.04697e-08	6.03898e-08	4.12751e-07	2.99627e-06	1.92407e-05	0.000106156	0.000400004	0.0007495	0.000866454	0.000762399	0.000407786	0.00010624	1.92407e-05	2.99627e-06	4.12751e-07	6.03898e-08	1.04697e-08	1.43693e-09	1.56123e-10
9.3725	1.56161e-10	1.43728e-09	1.04723e-08	6.04045e-08	4.12852e-07	2.99704e-06	1.92462e-05	0.000106196	0.000400391	0.000750583	0.000867612	0.000763221	0.000407959	0.000106276	1.92462e-05	2.99704e-06	4.12852e-07	6.04045e-08	1.04723e-08	1.43728e-09	1.56161e-10
9.3730	1.56198e-10	1.43762e-09	1.04748e-08	6.04188e-08	4.12952e-07	2.99779e-06	1.92515e-05	0.000106236	0.000400771	0.000751648	0.000868751	0.00076403	0.00040813	0.000106311	1.92515e-05	2.99779e-06	4.12952e-07	6.04188e-08	1.04748e-08	1.43762e-09	1.56198e-10
9.3735	1.56234e-10	1.43795e-09	1.04772e-08	6.04327e-08	4.13048e-07	2.99852e-06	1.92567e-05	0.000106275	0.000401143	0.000752695	0.000869873	0.000764825	0.000408298	0.000106345	1.92567e-05	2.99852e-06	4.13048e-07	6.04327e-08	1.04772e-08	1.43795e-09	1.56234e-10
9.3740	1.56269e-10	1.43828e-09	1.04795e-08	6.04462e-08	4.13142e-07	2.99923e-06	1.92618e-05	0.000106313	0.000401507	0.000753725	0.000870975	0.000765609	0.000408465	0.000106379	1.92618e-05	2.99923e-06	4.13142e-07	6.04462e-08	1.04795e-08	1.43828e-09	1.56269e-10
9.3745	1.56303e-10	1.43859e-09	1.04818e-08	6.04594e-08	4.13233e-07	2.99992e-06	1.92668e-05	0.00010635	0.000401863	0.000754737	0.00087206	0.00076638	0.000408629	0.000106412	1.92668e-05	2.99992e-06	4.13233e-07	6.04594e-08	1.04818e-08	1.43859e-09	1.56303e-10
9.3750	1.56336e-10	1.43889e-09	1.0484e-08	6.04721e-08	4.13321e-07	3.00059e-06	1.92716e-05	0.000106386	0.000402212	0.000755732	0.000873128	0.000767139	0.000408791	0.000106445	1.92716e-05	3.00059e-06	4.13321e-07	6.04721e-08	1.0484e-08	1.43889e-09	1.56336e-10
9.3755	1.56368e-10	1.43919e-09	1.04862e-08	6.04845e-08	4.13407e-07	3.00125e-06	1.92763e-05	0.000106422	0.000402554	0.00075671	0.000874178	0.000767885	0.000408951	0.000106477	1.92763e-05	3.00125e-06	4.13407e-07	6.04845e-08	1.04862e-08	1.43919e-09	1.56368e-10
